Open,High,Low,Close,Volume,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,EMA_9,EMA_21,EMA_50,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,ADX_14,DMP_14,DMN_14,returns,vol_ratio,target
110968.484375,111378.0234375,110958.6875,111350.421875,0,65.76939061895206,674.1035800215614,171.1565402953795,502.94703972618186,110795.7417171983,110085.74199711016,109388.04622942435,107633.49140203967,109822.53515625,112011.57891046033,3.986511058219281,0.8489849656525401,651.6104910714286,47.50065760002887,0.0,0.0,0.0034326718152284386,0.0,0
111242.0859375,111554.0234375,111208.1875,111254.3203125,1306034176,64.45254368673771,678.4921126619738,140.43605834863354,538.0560543133403,110887.45743625864,110191.97638941833,109461.2334483685,107713.71778983864,109942.379296875,112171.04080391137,4.0542355391788565,0.7943338437629301,640.3722098214286,48.65505894832228,0.0,0.0,-0.0008630552168709116,1.1166087390455512,0
111261.2265625,111278.4453125,111046.3828125,111118.078125,0,62.54075263600852,663.3299952131492,100.2191527198471,563.1108424933021,110933.58157400692,110276.16745628937,109526.20774941288,107850.43389397423,110061.68046875,112272.92704352576,4.018195189021505,0.7388692577979749,616.6595982142857,48.797858094063876,0.0,0.0,-0.0012246013199066486,0.0,0
111119.8984375,111223.1171875,111007.078125,111187.9765625,1026629632,63.14475714775859,649.4674709132087,69.08530273592521,580.3821681772835,110984.46057170554,110359.0591932176,109591.37515384766,108017.3380646452,110185.944140625,112354.5502166048,3.936266268612467,0.7310314521788551,569.7963169642857,52.74797605661906,0.0,0.0,0.0006290464943190521,0.8779864621480826,0
111197.9921875,111197.9921875,110992.328125,111149.3671875,0,62.54485185889115,628.1252299840417,38.194449445406576,589.9307805386351,111017.44189486445,110430.905374516,109652.47288065756,108202.88614680777,110304.799609375,112406.71307194223,3.8111006411521284,0.7009044599518067,560.2611607142857,57.0838431552347,0.0,0.0,-0.00034724415529130415,0.0,0
111162.234375,111359.7109375,111154.90625,111321.4609375,0,64.17845556482118,617.9742551251984,22.434779669250588,595.5394754559478,111078.24570339157,110511.8649711509,109717.9233926906,108386.93263610471,110425.9421875,112464.95173889528,3.692990090921037,0.7195965068891423,548.25,60.20587898612906,0.0,0.0,0.0015483106593823237,0.0,0
111296.296875,111458.8359375,111225.1328125,111270.6015625,1221574656,63.2997811047773,598.9216123711085,2.705709532128594,596.2159028389799,111116.71687521327,110580.84102490991,109778.81273268313,108565.99136045911,110535.2875,112504.5836395409,3.563199018306064,0.6866946386924365,537.8683035714286,62.67954982977037,0.0,0.0,-0.0004568694533083617,1.0149223560712137,0
111269.6796875,111418.984375,111158.21875,111288.578125,728973312,63.4900510881288,578.6030384199548,-14.090291535220103,592.6933299551749,111151.08912517062,110645.18076128174,109838.01921865635,108716.16855037799,110631.600390625,112547.032230872,3.46272101910102,0.6714959834567334,526.1015625,64.48833505587008,0.0,0.0,0.00016155716107912887,0.6406801205460102,0
111298.09375,111300.734375,111074.0078125,111109.375,4956160,60.14264966578613,541.7947549719538,-40.718859986576945,582.5136149585308,111142.7463001365,110687.38023752885,109887.87630812082,108926.44858716194,110727.363671875,112528.27875658807,3.25288171774743,0.6060603388154359,373.57924107142856,59.79618109832446,0.0,0.0,-0.0016102562187353398,0.004449332581727069,0
111084.34375,111138.0078125,110932.546875,111138.0078125,380301312,60.50098652480817,509.0661560600274,-58.75796711880264,567.8241231788301,111141.7986026092,110728.34638070804,109936.90107299843,109219.1896586189,110833.944921875,112448.70018513109,2.913828005299843,0.5941513855207611,307.05747767857144,55.54057332890147,0.0,0.0,0.00025769933905217535,0.3356806429657991,0
111131.296875,111209.5234375,111056.1015625,111068.4453125,0,59.11057268710251,472.0736223705171,-76.60040064665031,548.6740230171674,111127.12794458735,110759.2644654164,109981.27535690046,109539.11457551207,110932.592578125,112326.07058073793,2.512296828601683,0.5487459199643854,276.75558035714283,50.95950292038072,0.0,0.0,-0.0006259109855321077,0.0,1
111064.6328125,111064.6328125,110833.8984375,110904.953125,0,55.861208013592126,424.6689998517104,-99.20401853236558,523.873018384076,111082.69298066989,110772.5088890149,110017.49801447299,109805.31189142652,111006.419921875,112207.52795232348,2.164033451927923,0.45776116956061247,255.29241071428572,47.82599598927323,0.0,0.0,-0.0014719949220500794,0.0,1
110900.421875,111069.0,110670.671875,110758.1484375,0,53.041669234140855,370.9781780794001,-122.31587224374073,493.2940503231408,111017.78407203591,110771.20339342265,110046.54312910151,110217.01582629116,111083.807421875,111950.59901745884,1.5606083653433511,0.31214689549703994,265.6763392857143,45.4666897878328,0.0,0.0,-0.0013236982061075597,0.0,1
110803.8125,111342.6796875,110783.3515625,111266.1796875,507428864,60.47631623089263,365.21175728252274,-102.46583443249449,467.67759171501723,111067.46319512874,110816.20123833876,110094.37201374459,110691.36212988512,111169.84375,111648.32537011488,0.8608118964184094,0.6006683783139577,280.48325892857144,41.568354479383025,0.0,0.0,0.004586852138347863,0.5099658929126786,1
111307.7109375,111454.234375,111162.265625,111454.234375,192376832,62.82272501097909,371.53346241565305,-76.91530343949137,448.4487658551444,111144.817431103,110874.2042507625,110147.69994948011,110745.47058320153,111153.56796875,111561.66535429846,0.734294711373001,0.8683758055028031,271.38560267857144,37.44826256256952,0.0,0.0,0.0016901334082661812,0.279332449745049,1
111450.65625,112759.5625,111440.078125,112700.9140625,3790327808,73.88942432025914,471.7025972075353,18.60306508191269,453.0995321256226,111456.0367573824,111040.26877910228,110247.82599312796,110481.61849074552,111251.82265625,112022.0268217545,1.3846140173079122,1.4407190139648427,340.93191964285717,36.242473968651474,0.0,0.0,0.011185574908759488,5.451236401701985,1
112685.34375,113822.90625,112669.09375,113822.90625,4786155520,79.735830643805,634.3108106802829,144.96902284372823,489.34178783655466,111929.41065590593,111293.23582191115,110388.02521888765,110022.60048975106,111394.543359375,112766.48622899895,2.4632137773532783,1.3850087508711686,406.77120535714283,37.251665731711725,0.0,0.0,0.009955484361713118,5.908689248895435,1
113820.921875,113820.921875,113089.25,113468.078125,0,74.08616737843246,726.1764174104464,189.46770365911334,536.7087137513331,112237.14414972476,111490.94875855559,110508.81160736264,109840.22933719741,111496.537109375,113152.84488155259,2.9710479179327334,1.0951614333829283,443.74386160714283,36.83513314481011,0.0,0.0,-0.003117370103172923,0.0,1
113531.9375,113727.0703125,113181.1953125,113436.828125,0,73.59161302231811,787.3825033966277,200.53903171623563,586.8434716803921,112477.08094477982,111667.8468827778,110623.6357845249,109735.56522865337,111601.91875,113468.27227134662,3.344662067195191,0.9915760476279079,468.04464285714283,36.510759258895845,0.0,0.0,-0.00027540785493496145,0.0,1
113433.3515625,113632.578125,113366.0,113615.3984375,0,74.63364002828537,840.6078948000941,203.01153849576156,637.5963563043325,112704.74444332387,111844.89702411619,110740.95981013177,109689.98345947612,111734.213671875,113778.44388427387,3.6590944621529795,0.9601205760033888,472.06138392857144,36.14624413607018,0.0,0.0,0.0015741828773916389,0.0,1
113593.765625,116595.4609375,113490.0,116458.03125,27653484544,84.86896905670817,1099.4918543634994,369.5163984473336,729.9754559161659,113455.4018046591,112264.27286283289,110965.15869012661,109061.96031222084,111989.594140625,114917.22796902918,5.22840331884398,1.263148223323185,677.1869419642857,36.7993928025369,0.0,0.0,0.025019784743911533,13.295506094485123,0
116448.0,116448.0,115805.40625,116049.703125,4316897280,79.88276596021474,1257.218161948913,421.79416482619763,835.4239971227153,113974.26206872729,112608.40288666626,111164.55258953341,108810.94531060808,112229.36328125,115647.78125189192,6.091842403267085,1.0587877018784513,705.1768973214286,37.8903159862282,0.0,0.0,-0.003506225552821207,1.935433221971197,0
116006.5625,116076.1640625,115665.5703125,115986.234375,1755070464,79.10480245972886,1361.4025976702542,420.78288043803104,940.6197172322231,114376.65652998183,112915.47847651478,111353.63814974779,108711.45300990391,112472.77109375,116234.08917759608,6.688406531232155,0.9670521347741698,718.3102678571429,43.45603043576907,0.0,0.0,-0.0005469100591463105,0.7570804016722119,0
115984.171875,116021.03125,115247.2265625,115724.8125,1103200256,75.82906930073598,1406.6598538887483,372.83210932522024,1033.827744563528,114646.28772398547,113170.87247864979,111525.05675171847,108723.45705041906,112699.612890625,116675.76873083093,7.056201415819931,0.8804176358965757,758.90625,48.05831782898578,0.0,0.0,-0.002253904322428335,0.47510013385872535,1
115597.171875,116036.015625,115534.0390625,115946.5390625,794124288,76.70998806294375,1443.7750954685907,327.95788072405,1115.8172147445407,114906.33799168839,113423.20580445435,111698.44821488638,108782.41667073197,112939.471484375,117096.52629801803,7.361562364346909,0.8616824546378501,783.8030133928571,52.971907190966434,0.0,0.0,0.0019159811773297175,0.3362449250781589,1
115963.5625,116762.0625,115722.59375,116686.59375,1756708864,79.40760412311285,1515.4364125699794,319.695358260351,1195.7410543096285,115262.38914335072,113719.87743586759,111894.06176528298,108805.12167029703,113207.728125,117610.33457970296,7.777925637447232,0.8950915963978339,841.2974330357143,56.9443888143537,0.0,0.0,0.0063827233954874,0.7171472560235134,1
116681.1015625,116874.21875,116443.0390625,116842.984375,1981349888,79.93647452196718,1566.7869939164084,296.8367516854239,1269.9502422309845,115578.5081896806,114003.796248516,112088.13716174247,108898.51350894832,113486.347265625,118074.18102230167,8.085261121213874,0.8658193918306318,843.6439732142857,60.14133669893797,0.0,0.0,0.0013402621498668221,0.7965008681225197,1
116889.7109375,116914.5234375,116538.546875,116887.4375,523542528,80.0929783393535,1592.7099266645819,258.2077475468777,1334.5021791177041,115840.29405174448,114265.94545319636,112276.34501814473,109061.33422425315,113766.290234375,118471.24624449686,8.271265592697032,0.8316871888823636,828.7472098214286,65.79066327113338,0.0,0.0,0.0003804518109304933,0.2113362631304959,1
116897.8359375,118353.171875,116897.8359375,117886.609375,6234259456,83.2547586235158,1674.575394753163,272.058572508367,1402.516822244796,116249.55711639559,114595.09671881486,112496.35538508024,109232.66877574312,114105.151953125,118977.63513050687,8.54033861570688,0.8880421218721265,912.5876116071429,71.96254529380589,0.0,0.0,0.008548154501205385,2.235494032128518,0
117887.4921875,118375.0625,117678.5625,117683.5234375,1437720576,80.45760179930379,1703.430938614547,240.73129309580077,1462.6996455187461,116536.35038061647,114875.86278414988,112699.77374007709,109519.95600406997,114432.427734375,119344.89946468003,8.585803565590775,0.8309022302427714,868.0887276785714,75.19126365619607,0.0,0.0,-0.001722722695789658,0.5059488331592332,0
117660.5625,118098.90625,117494.078125,117629.5859375,7499751424,79.69179886780718,1702.323533507486,191.6991103909918,1510.6244231164942,116754.99749199318,115126.20125263625,112893.09970860349,109918.08839483923,114760.484765625,119602.88113641078,8.439135440522733,0.7962480714284677,828.8755580357143,76.17932943186011,0.0,0.0,-0.0004583266919998552,2.3315628169140346,1
117585.9921875,118133.109375,117585.9921875,117986.453125,1717977088,80.98160459767814,1710.5242477853462,159.91985973508167,1550.6043880502646,117001.28861859455,115386.22415012386,113092.8390582661,110426.02553350473,115114.559765625,119803.09399774528,8.145857903059706,0.8062677179255927,815.5513392857143,77.05712741483408,0.0,0.0,0.0030338216755232406,0.5202020640497892,0
118008.4140625,118842.6640625,117961.2421875,118498.9609375,2121924608,82.6826390518237,1738.3399691108934,150.18846484850292,1588.1515042623905,117300.82308237565,115669.2002217035,113304.8438378439,111055.52534706137,115501.600390625,119947.67543418863,7.69872456923031,0.8370793922174277,839.5189732142857,78.07079120937041,0.0,0.0,0.0043437852306402736,0.622518119246597,0
118500.90625,118500.90625,117989.5703125,117994.6015625,1702584320,75.52372826873028,1700.088974774946,89.54997641004434,1610.5389983649018,117439.57877840052,115880.6003435941,113488.75590547748,111736.45043990767,115838.021484375,119939.59252884233,7.081562671580295,0.7628968332797798,857.0016741071429,79.19996204256913,0.0,0.0,-0.004256234578006279,0.49088850145617935,0
117990.2578125,118122.140625,117609.0390625,117918.171875,1181589504,74.47145358893772,1644.649058559895,27.288048155994375,1617.3610104039005,117535.29739772042,116065.83411917643,113662.45849251757,112521.40877115219,116161.218359375,119801.0279475978,6.266824056480036,0.7413523939974652,671.8331473214286,76.89646829220085,0.0,0.0,-0.0006477388498109526,0.33588557576762446,0
117861.453125,118240.75,117757.0859375,117911.0703125,2146091008,74.36777072720564,1581.9042809434177,-28.365383568386278,1610.269664511804,117610.45198067634,116233.58286402404,113829.07072075219,113092.11404474481,116421.726171875,119751.33829900518,5.719915408597584,0.7236512968717295,659.7645089285714,74.56316097191971,0.0,0.0,-6.022449625087134e-05,0.6246587284215024,0
117896.34375,118098.421875,117271.734375,118098.421875,845611008,75.3430836871345,1529.6632917174866,-64.48509823545419,1594.1483899529408,117708.04595954108,116403.11368320366,113996.4962562129,113463.13948767459,116635.501953125,119807.86441857541,5.439788764702809,0.7305726312499565,689.4854910714286,71.56034687844432,0.0,0.0,0.0015889225838037202,0.2611043296120916,0
117981.234375,118123.1484375,117437.8203125,117695.4375,740802560,69.24024638482314,1439.154779740289,-123.99488817012138,1563.1496679104105,117705.52426763286,116520.59766654877,114141.55277557709,114018.41270988672,116846.869921875,119675.32713386328,4.841305914106924,0.6500053765226481,683.1657366071429,70.06625899936982,0.0,0.0,-0.0034122756985400793,0.22615544066330093,0
117869.0078125,117929.15625,116814.25,116967.609375,762732544,59.81629157203421,1293.782564889305,-215.49368241688444,1509.2762473061894,117557.9412891063,116561.23509458979,114252.37852457407,114694.47516020066,117023.408984375,119352.34280854934,3.9802870970632878,0.48802035317710685,726.9464285714286,67.20543246004436,0.0,0.0,-0.006183996087358978,0.23017055752771404,1
116901.484375,117439.7734375,116661.6171875,117439.7734375,0,63.305481148427056,1202.808503369146,-245.17419514963467,1447.9826985187806,117534.30771878504,116641.10221667253,114377.37440351234,115523.08767863904,117214.627734375,118906.16779011095,2.8862268957919204,0.5665505089168719,708.28125,62.60999341275247,0.0,0.0,0.004036707811871487,0.0,0
117432.8671875,117729.3359375,117329.3359375,117649.6875,0,64.77008261741264,1134.5705911710684,-250.7296858781699,1385.3002770492383,117557.38367502805,116732.79178788411,114505.70040729617,115611.17284503028,117274.210546875,118937.24824871971,2.8361524568609138,0.6128888878191124,706.0541294642857,57.93525942758762,0.0,0.0,0.0017874188305695426,0.0,0
117672.421875,117728.0546875,117352.125,117715.6484375,0,65.23958008216923,1073.4401012304588,-249.4881406550237,1322.9282418854825,117589.03662752244,116822.14239239464,114631.58072220614,115788.48339652234,117357.5078125,118926.53222847766,2.673922521402662,0.6141284422833031,706.05078125,53.24607965748875,0.0,0.0,0.0005606554416048848,0.0,0
117718.7421875,118149.40625,117476.484375,118029.4921875,0,67.46151006282355,1038.3488757644081,-227.66349289685945,1266.0123686612676,117677.12773951795,116931.90146467695,114764.83215221766,116004.6499421502,117459.670703125,118914.6914640998,2.4774814236493388,0.6958121490971876,649.4213169642857,47.501404237781536,0.0,0.0,0.002666117497255538,0.0,0
118047.4609375,118088.0,117766.21875,117766.21875,514588672,63.77854014213979,978.0208451198996,-230.39321883309458,1208.4140639529942,117694.94594161437,117007.7484906154,114882.53358742481,116353.69540243612,117561.741015625,118769.78662881388,2.0551679530304314,0.5846316282028635,622.6556919642857,41.984523678387156,0.0,0.0,-0.0022305733306194897,0.32200675990693917,0
117727.9453125,117924.953125,117514.0859375,117625.34375,0,61.83328747565638,908.371865610723,-240.03375867381692,1148.40562428454,117681.0255032915,117063.89351419582,114990.0947702709,116706.89410789739,117645.68125,118584.4683921026,1.5959568292314283,0.4891682048635412,608.8013392857143,37.19838650487743,0.0,0.0,-0.0011962258913912338,0.0,0
117651.9765625,117673.90625,117279.4296875,117616.59375,0,61.7073956678664,842.7537549911649,-244.52149543470023,1087.2752504258651,117668.13915263322,117114.13899017802,115093.09473026027,116868.32275214186,117692.18125,118516.03974785813,1.4000224808615056,0.45412592077613667,597.8984375,32.889596241729926,0.0,0.0,-7.438873053244865e-05,0.0,0
117636.234375,117693.6171875,117499.015625,117530.7109375,13885440,60.40738165597471,774.8884723975789,-249.90942242262918,1024.797894820208,117640.65350960658,117152.00916720729,115188.68752270105,117000.32021495733,117726.567578125,118452.81494129267,1.2337866942153417,0.3651584497527564,548.83984375,30.291261484469914,0.0,0.0,-0.0007301929920071615,0.010119454337529475,0
117524.09375,117616.484375,117231.75,117340.734375,0,57.52060799728311,697.7322035861143,-261.65255298727493,959.3847565733893,117580.66968268527,117169.16600427935,115273.08151690885,117110.1917882623,117749.232421875,118388.2730554877,1.0854264108034843,0.18038178999226762,539.796875,28.03274305347954,0.0,0.0,-0.0016163993307334312,0.0,0
117409.75,117715.2265625,117409.75,117675.40625,0,61.051745253516174,656.0282427955244,-242.68521102229192,898.7134538178163,117599.61699614822,117215.18784479941,115367.29032997125,117102.21513719048,117738.672265625,118375.12939405954,1.081135222925984,0.4502982897052163,529.8962053571429,27.18410701236244,0.0,0.0,0.0028521372120482447,0.0,0
117677.6640625,117812.828125,117626.1015625,117648.6484375,0,60.61788173332278,613.7435677567992,-227.9759088488138,841.719476605613,117609.42328441859,117254.59335322674,115456.75535379592,117099.64463346369,117736.928515625,118374.21239778631,1.0825556436640638,0.4307372423843513,508.68638392857144,26.299789793556617,0.0,0.0,-0.00022738661673415983,0.0,0
117645.3515625,117879.5625,117634.859375,117715.078125,0,61.352186367550544,578.9195544898976,-210.2399376925723,789.1594921824699,117630.55425253487,117296.45560520612,115545.31703109805,117105.80675298063,117741.203125,118376.59949701937,1.079310139789896,0.47944196634537634,467.11607142857144,25.06971857724555,0.0,0.0,0.0005646447144294076,0.0,0
117761.0,117895.75,117666.171875,117673.5625,0,60.591815936488615,541.7266218222212,-197.94629628819894,739.6729181104201,117639.15590202791,117330.73805018738,115628.77763772165,117100.25979780938,117725.55859375,118350.85738969062,1.0622991360753045,0.45842300186122703,434.5625,22.88663576102143,0.0,0.0,-0.0003526789062308078,0.0,0
117673.25,117745.7734375,117586.234375,117730.7890625,0,61.3037420249068,510.9784189136699,-182.95559935740027,693.9340182710702,117657.48253412233,117367.10632403399,115711.20945830121,117178.36092241519,117687.15,118195.9390775848,0.8646467818870733,0.5428852194578921,366.32198660714283,20.7072215968119,0.0,0.0,0.00048631622332329094,0.0,0
117729.7578125,118024.96875,117727.8828125,117956.4453125,0,64.06083173660608,499.0658990404336,-155.89449538450924,654.9603944249428,117717.27508979787,117420.68259571271,115799.25792317175,117181.04177766683,117685.2421875,118189.44259733317,0.8568625945976447,0.7689437768304643,331.95982142857144,21.126418468214464,0.0,0.0,0.0019167139861790972,0.0,0
117904.0859375,118060.3125,117705.0234375,117760.8203125,0,60.06536326911796,468.43995442133746,-149.21635200288426,617.6563064242217,117725.9841343383,117451.60420632974,115876.18193843952,117183.67672796654,117677.374609375,118171.07249078345,0.8390701832824988,0.5845108985346926,328.7661830357143,20.544709515801234,0.0,0.0,-0.0016584511298364246,0.0,0
117761.375,117907.0,117761.375,117905.3046875,0,61.95282751628491,450.6327404955955,-133.61885274290103,584.2515932384965,117761.84824497065,117492.84970461794,115955.75537957916,117183.95660936456,117677.086328125,118170.21604688546,0.8381066087673719,0.7313978966311871,312.35546875,20.01531088232122,0.0,0.0,0.0012269307789856132,0.0,0
117951.625,118218.5625,117917.140625,118180.8125,0,65.31887254601219,453.52363496407634,-104.58236661953617,558.1060015836125,117845.64109597653,117555.39177692539,116043.01252155646,117172.13707689392,117681.205859375,118190.27464185607,0.8651658160087068,0.9907064210361173,286.66517857142856,19.95684271066756,0.0,0.0,0.002336687167979523,0.0,0
118172.96875,118172.96875,117926.828125,118122.8828125,0,64.03602846758906,445.99904860788956,-89.6855623805784,535.684610988468,117901.08943928123,117606.98187106854,116124.57606237779,117156.45149871017,117702.578125,118248.70475128983,0.9279773391366877,0.8848051598906527,281.82254464285717,19.84997791221281,0.0,0.0,-0.0004901784500762618,0.0,0
118128.4296875,118128.4296875,117721.203125,117825.765625,0,57.76926492142937,411.31945119370357,-99.49212783581152,510.8115790295151,117886.02467642499,117626.87130324413,116191.28937855906,117321.25105322075,117745.4859375,118169.72082177924,0.7205964303454114,0.5946170275888532,281.5625,19.81800436050788,0.0,0.0,-0.0025153228606147326,0.0,0
117857.453125,117871.25,117355.59375,117501.6953125,0,51.813248368887244,353.6096624652855,-125.7615332513837,479.3711957166692,117809.15880364,117615.49166772193,116242.67784655675,117332.92417696452,117748.58203125,118164.23988553548,0.7060091036598134,0.20301689694472594,290.2181919642857,18.750702171429133,0.0,0.0,-0.0027504197471663883,0.0,0
117537.9375,117566.578125,117308.75,117492.2265625,0,51.64570342083413,303.6103589035047,-140.6086694505317,444.21902835403637,117745.77235541202,117604.2857490654,116291.6797569859,117311.42250245814,117740.708984375,118169.99546629186,0.7292065516164509,0.21058671500035356,294.734375,15.994408365537355,0.0,0.0,-8.058394370236144e-05,0.0,0
117509.0234375,117743.1875,117362.9453125,117399.953125,0,49.95058581158914,253.61632424510026,-152.48216328714892,406.0984875322492,117676.60850932963,117585.71005596854,116335.14145769234,117269.34684186483,117724.92421875,118180.50159563519,0.7739692845988172,0.14334149341231534,294.4135044642857,14.210304227204855,0.0,0.0,-0.0007853578079134449,0.0,0
117403.453125,117459.4765625,117013.53125,117161.109375,0,45.763545280367104,192.5039315726317,-170.87564476769404,363.37957634032574,117573.50868246371,117547.10999406231,116367.53235641029,117184.50626629604,117681.505078125,118178.50388995396,0.8446506721664044,-0.02353817628853074,299.51729910714283,11.94328938498596,0.0,0.0,-0.0020344450201414954,0.0,0
117138.015625,117402.1328125,117109.90625,117223.59375,0,47.01484970955334,147.41458339248493,-172.77199435827265,320.1865777507576,117503.52569597098,117517.69942642028,116401.10339145303,117119.07825335526,117654.373828125,118189.66940289474,0.9099458989118863,0.0976240992555393,307.05301339285717,9.980104786739373,0.0,0.0,0.0005333201036874513,0.0,0
117228.8671875,117533.46875,117208.515625,117488.3359375,0,52.06138776335506,131.5272676286695,-150.9274480976705,282.45471572634,117500.48774427679,117515.03001833662,116443.73996188624,117107.18071927656,117647.5234375,118187.86615572344,0.918578993310472,0.35269765407093706,312.78515625,8.893206272627001,0.0,0.0,0.002258437734511176,0.0,0
117500.25,117510.328125,117411.71875,117484.484375,0,51.983815580025286,117.2738070714986,-132.14472692387315,249.41853399537175,117497.28707042144,117512.25314166964,116484.55346828286,117095.77459825297,117640.91796875,118186.06133924703,0.9267921058586728,0.3565206859184822,303.4302455357143,7.83866609338172,0.0,0.0,-3.2782509593487497e-05,0.0,0
117101.7578125,117569.515625,117046.921875,117492.4296875,799371264,51.89279242350534,66.08679098557332,-100.22414266098235,166.31093364655567,117444.7376675558,117482.06132098583,116587.16288941007,117042.11534120153,117622.4875,118202.85965879848,0.9868387774038132,0.3879530913670489,328.79185267857144,9.643578362676843,0.0,0.0,0.003175414855437042,20.0,0
117544.59375,117554.0390625,117366.203125,117414.0,0,50.4359994205956,56.228533634595806,-88.06592000956789,144.2944536441637,117438.59013404466,117475.87392816893,116619.5878741391,117023.1675211271,117610.755078125,118198.3426351229,0.99920718408377,0.3325738217379343,331.76729910714283,10.919821571714333,0.0,0.0,-0.0006675297098596156,0.0,0
117412.6953125,117472.8359375,117263.5703125,117432.203125,0,50.781358263201,49.316147862322396,-75.98264462547304,125.29879248779544,117437.31273223573,117471.90385515358,116651.45513887875,117005.98677198781,117596.611328125,118187.23588426219,1.004492475534342,0.3608183477840268,324.3392857142857,14.3169148615529,0.0,0.0,0.00015503368422842279,0.0,0
117470.078125,117471.234375,117271.6171875,117353.125,995852288,49.178215896993635,37.03022712493839,-70.61485229028564,107.64507941522403,117420.47518578859,117461.10577741235,116678.97160402076,116981.43081679997,117580.589453125,118179.74808945002,1.0191454884037414,0.3101801097951612,320.45591517857144,17.714008151391468,0.0,0.0,-0.0006733938638264769,11.094465498634458,0
117359.1171875,117652.7265625,117331.859375,117589.046875,0,53.85834151589766,45.80248749165912,-49.474073538851925,95.27656103051105,117454.18952363088,117472.73678628396,116714.66083033367,116978.48537760781,117573.50234375,118168.5193098922,1.012161676365724,0.5130622588384138,314.28738839285717,19.52922279779536,0.0,0.0,0.0020103586930471096,0.0,0
117586.5625,117692.8359375,117438.1640625,117662.59375,0,55.2420929060709,58.02036256541032,-29.804958772080596,87.82532133749092,117495.87036890471,117489.99651025813,116751.83467032059,116989.65726977114,117558.809765625,118127.96226147887,0.9682855704112255,0.591174145005985,295.64564732142856,20.5799740258283,0.0,0.0,0.0006254568512507053,0.0,0
117653.546875,117834.703125,117626.75,117792.78125,1409191936,57.66245470826307,77.31689873353753,-8.406738083162708,85.72363681670024,117555.25254512377,117517.52239568922,116792.65610481783,116988.69340161308,117560.4078125,118132.1222233869,0.9726308738206355,0.7032251007452487,292.08314732142856,20.579780376603356,0.0,0.0,0.0011064476470459272,8.795313474655131,0
117787.8828125,117922.0,117748.671875,117917.75,0,59.90390650560237,101.52318036119686,12.639634835597292,88.88354552559957,117627.75203609903,117553.90672335382,116836.77743404066,116987.71022866697,117561.030078125,118134.34992758303,0.9753569683372619,0.8111002717001844,277.30357142857144,19.673710417092334,0.0,0.0,0.0010609202760460956,0.0,0
117912.8671875,117948.046875,117738.0703125,117780.7109375,320794624,56.3789913515872,108.39936547847174,15.612655962297723,92.78670951617401,117658.34381637923,117574.5252882762,116873.79443417632,117034.76321979411,117541.025,118047.28678020588,0.8614214147033025,0.7367213434544998,260.4486607142857,20.72166753554253,0.0,0.0,-0.0011621580508447416,1.820002858314733,0
117782.1328125,118012.671875,117758.1328125,117941.8359375,639631360,59.403697814859825,125.40464594950026,26.09434914666099,99.31029680283928,117715.04224060339,117607.91716547837,116915.67841469882,117064.53131220852,117531.97265625,117999.41400029148,0.795428398719422,0.9384114568325712,257.75669642857144,21.67599089639018,0.0,0.0,0.0013680083836944412,3.071576021801581,0
117931.40625,118048.15625,117906.9140625,117986.4140625,0,60.22544163678167,140.85484835899842,33.23564124492732,107.6192071140711,117769.31660498271,117642.32597429851,116957.66804794593,117046.51184023164,117540.005078125,118033.49831601836,0.8397025975374941,0.9522949354692712,244.63448660714286,22.457512168053196,0.0,0.0,0.00037796702625203515,0.0,0
118000.8828125,118031.8359375,117799.3671875,117830.8125,0,55.96692583595499,138.94186408315727,25.05812557526893,113.88373850788834,117781.61578398618,117659.46111299864,116991.90900685002,117046.66646960846,117556.4609375,118066.25540539154,0.8673185018092274,0.7690805606764356,254.19587053571428,22.53038284236609,0.0,0.0,-0.0013188091504974242,0.0,0
117940.984375,117940.984375,117741.5859375,117778.4296875,0,54.56805917663872,131.68101826494967,14.237823805649057,117.44319445930061,117780.97856468896,117670.27643795332,117022.75295511082,117052.5701863186,117570.77109375,118088.97200118139,0.8815131560516655,0.7003649460778848,254.91685267857142,22.784327940675983,0.0,0.0,-0.00044455954591671176,0.0,1
117765.6953125,117865.1796875,117765.6953125,117790.4296875,0,54.84648757090565,125.44894797130837,6.404602809606203,119.04434516170217,117782.86878925118,117681.19946063939,117052.85792500843,117069.77385111178,117590.294921875,118110.81599263822,0.8853129777573,0.6922446341428116,229.51729910714286,22.898431598021727,0.0,0.0,0.0001018862285040445,0.0,1
117788.0625,118063.078125,117788.0625,118038.7578125,1082335232,60.2724124079106,138.94630517177575,15.921568008058856,123.02473716371689,117834.04659390094,117713.70476535399,117091.52066569438,117118.0417493881,117634.17734375,118150.31293811189,0.8775265930642749,0.891932346043864,211.83314732142858,24.326328122542684,0.0,0.0,0.0021082198754076575,4.125400355489915,1
118069.6328125,118577.0703125,118044.3671875,118472.890625,0,67.60203140571397,182.5694013525208,47.63573135104312,134.93367000147768,117961.81540012076,117782.72166168544,117145.69203664754,117094.50481595732,117696.6421875,118298.77955904267,1.0232022942225016,1.1445775284726634,236.8671875,26.966248983050985,0.0,0.0,0.0036778836082771438,0.0,0
